filepath,n_samples,channel,samplerate,duration,label,source_file,segment_index,segment_start_sample,segment_end_sample,segment_type,augmentation_index,augmentation_tags,augmentation_group
processed/cat/cat_23_frame_003.wav,32000,mono,16000,2.0,cat,cat_23.wav,3,96000,128000,training_frame,,,
processed/cat/cat_23_frame_004.wav,32000,mono,16000,2.0,cat,cat_23.wav,4,128000,160000,training_frame,,,
processed/cat/cat_23_frame_005.wav,32000,mono,16000,2.0,cat,cat_23.wav,5,160000,168000,training_frame,,,
processed/cat/cat_23_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_23.wav,0,0,32000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_23.wav,1,32000,64000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_23.wav,2,64000,96000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_23.wav,3,96000,128000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_23.wav,4,128000,160000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_23.wav,5,160000,168000,augmentation_frame,0,bgmix_810|shift_-393|gain_4.19db,cat_23_aug_000
processed/cat/cat_23_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_23.wav,0,0,32000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_23_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_23.wav,1,32000,64000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_23_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_23.wav,2,64000,96000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_23_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_23.wav,3,96000,128000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_23_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_23.wav,4,128000,160000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_23_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_23.wav,5,160000,168000,augmentation_frame,1,bgmix_884|shift_-27704|gain_-1.00db,cat_23_aug_001
processed/cat/cat_24_frame_000.wav,32000,mono,16000,2.0,cat,cat_24.wav,0,0,32000,training_frame,,,
processed/cat/cat_24_frame_001.wav,32000,mono,16000,2.0,cat,cat_24.wav,1,32000,51008,training_frame,,,
processed/cat/cat_24_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_24.wav,0,0,32000,augmentation_frame,0,bgmix_802|shift_-7504|gain_-4.43db,cat_24_aug_000
processed/cat/cat_24_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_24.wav,1,32000,51008,augmentation_frame,0,bgmix_802|shift_-7504|gain_-4.43db,cat_24_aug_000
processed/cat/cat_24_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_24.wav,0,0,32000,augmentation_frame,1,bgmix_844|shift_-7601|gain_4.69db|noise_0.0242,cat_24_aug_001
processed/cat/cat_24_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_24.wav,1,32000,51008,augmentation_frame,1,bgmix_844|shift_-7601|gain_4.69db|noise_0.0242,cat_24_aug_001
processed/cat/cat_25_frame_000.wav,32000,mono,16000,2.0,cat,cat_25.wav,0,0,32000,training_frame,,,
processed/cat/cat_25_frame_001.wav,32000,mono,16000,2.0,cat,cat_25.wav,1,32000,64000,training_frame,,,
processed/cat/cat_25_frame_002.wav,32000,mono,16000,2.0,cat,cat_25.wav,2,64000,96000,training_frame,,,
processed/cat/cat_25_frame_003.wav,32000,mono,16000,2.0,cat,cat_25.wav,3,96000,128000,training_frame,,,
processed/cat/cat_25_frame_004.wav,32000,mono,16000,2.0,cat,cat_25.wav,4,128000,160000,training_frame,,,
processed/cat/cat_25_frame_005.wav,32000,mono,16000,2.0,cat,cat_25.wav,5,160000,187200,training_frame,,,
processed/cat/cat_25_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_25.wav,0,0,32000,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_25.wav,1,32000,64000,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_25.wav,2,64000,96000,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_25.wav,3,96000,128000,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_25.wav,4,128000,160000,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_25.wav,5,160000,187200,augmentation_frame,0,bgmix_897|shift_33824|gain_3.68db,cat_25_aug_000
processed/cat/cat_25_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_25.wav,0,0,32000,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_25_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_25.wav,1,32000,64000,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_25_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_25.wav,2,64000,96000,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_25_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_25.wav,3,96000,128000,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_25_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_25.wav,4,128000,160000,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_25_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_25.wav,5,160000,187200,augmentation_frame,1,bgmix_870|shift_10393|gain_4.86db|noise_0.0076,cat_25_aug_001
processed/cat/cat_26_frame_000.wav,32000,mono,16000,2.0,cat,cat_26.wav,0,0,32000,training_frame,,,
processed/cat/cat_26_frame_001.wav,32000,mono,16000,2.0,cat,cat_26.wav,1,32000,64000,training_frame,,,
processed/cat/cat_26_frame_002.wav,32000,mono,16000,2.0,cat,cat_26.wav,2,64000,75200,training_frame,,,
processed/cat/cat_26_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_26.wav,0,0,32000,augmentation_frame,0,bgmix_828|shift_10445|gain_-5.55db|noise_0.0141,cat_26_aug_000
processed/cat/cat_26_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_26.wav,1,32000,64000,augmentation_frame,0,bgmix_828|shift_10445|gain_-5.55db|noise_0.0141,cat_26_aug_000
processed/cat/cat_26_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_26.wav,2,64000,75200,augmentation_frame,0,bgmix_828|shift_10445|gain_-5.55db|noise_0.0141,cat_26_aug_000
processed/cat/cat_26_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_26.wav,0,0,32000,augmentation_frame,1,bgmix_798|shift_-377|gain_3.85db|noise_0.0203,cat_26_aug_001
processed/cat/cat_26_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_26.wav,1,32000,64000,augmentation_frame,1,bgmix_798|shift_-377|gain_3.85db|noise_0.0203,cat_26_aug_001
processed/cat/cat_26_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_26.wav,2,64000,75200,augmentation_frame,1,bgmix_798|shift_-377|gain_3.85db|noise_0.0203,cat_26_aug_001
processed/cat/cat_27_frame_000.wav,32000,mono,16000,2.0,cat,cat_27.wav,0,0,32000,training_frame,,,
processed/cat/cat_27_frame_001.wav,32000,mono,16000,2.0,cat,cat_27.wav,1,32000,38400,training_frame,,,
processed/cat/cat_27_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_27.wav,0,0,32000,augmentation_frame,0,bgmix_905|shift_2224|gain_1.79db|noise_0.0085,cat_27_aug_000
processed/cat/cat_27_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_27.wav,1,32000,38400,augmentation_frame,0,bgmix_905|shift_2224|gain_1.79db|noise_0.0085,cat_27_aug_000
processed/cat/cat_27_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_27.wav,0,0,32000,augmentation_frame,1,bgmix_882|shift_-1897|gain_-1.29db,cat_27_aug_001
processed/cat/cat_27_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_27.wav,1,32000,38400,augmentation_frame,1,bgmix_882|shift_-1897|gain_-1.29db,cat_27_aug_001
processed/cat/cat_28_frame_000.wav,32000,mono,16000,2.0,cat,cat_28.wav,0,0,32000,training_frame,,,
processed/cat/cat_28_frame_001.wav,32000,mono,16000,2.0,cat,cat_28.wav,1,32000,64000,training_frame,,,
processed/cat/cat_28_frame_002.wav,32000,mono,16000,2.0,cat,cat_28.wav,2,64000,96000,training_frame,,,
processed/cat/cat_28_frame_003.wav,32000,mono,16000,2.0,cat,cat_28.wav,3,96000,128000,training_frame,,,
processed/cat/cat_28_frame_004.wav,32000,mono,16000,2.0,cat,cat_28.wav,4,128000,160000,training_frame,,,
processed/cat/cat_28_frame_005.wav,32000,mono,16000,2.0,cat,cat_28.wav,5,160000,192000,training_frame,,,
processed/cat/cat_28_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_28.wav,0,0,32000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_28.wav,1,32000,64000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_28.wav,2,64000,96000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_28.wav,3,96000,128000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_28.wav,4,128000,160000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_28.wav,5,160000,192000,augmentation_frame,0,bgmix_900|shift_-19580|gain_1.49db|noise_0.0233,cat_28_aug_000
processed/cat/cat_28_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_28.wav,0,0,32000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_28_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_28.wav,1,32000,64000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_28_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_28.wav,2,64000,96000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_28_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_28.wav,3,96000,128000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_28_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_28.wav,4,128000,160000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_28_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_28.wav,5,160000,192000,augmentation_frame,1,bgmix_858|shift_35258|gain_-1.56db,cat_28_aug_001
processed/cat/cat_29_frame_000.wav,32000,mono,16000,2.0,cat,cat_29.wav,0,0,32000,training_frame,,,
processed/cat/cat_29_frame_001.wav,32000,mono,16000,2.0,cat,cat_29.wav,1,32000,64000,training_frame,,,
processed/cat/cat_29_frame_002.wav,32000,mono,16000,2.0,cat,cat_29.wav,2,64000,96000,training_frame,,,
processed/cat/cat_29_frame_003.wav,32000,mono,16000,2.0,cat,cat_29.wav,3,96000,128000,training_frame,,,
processed/cat/cat_29_frame_004.wav,32000,mono,16000,2.0,cat,cat_29.wav,4,128000,160000,training_frame,,,
processed/cat/cat_29_frame_005.wav,32000,mono,16000,2.0,cat,cat_29.wav,5,160000,192000,training_frame,,,
processed/cat/cat_29_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_29.wav,0,0,32000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_29.wav,1,32000,64000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_29.wav,2,64000,96000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_29.wav,3,96000,128000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_29.wav,4,128000,160000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_29.wav,5,160000,192000,augmentation_frame,0,bgmix_759|shift_1192|gain_1.50db,cat_29_aug_000
processed/cat/cat_29_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_29.wav,0,0,32000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_29_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_29.wav,1,32000,64000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_29_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_29.wav,2,64000,96000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_29_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_29.wav,3,96000,128000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_29_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_29.wav,4,128000,160000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_29_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_29.wav,5,160000,192000,augmentation_frame,1,bgmix_783|shift_22701|gain_2.25db|noise_0.0214,cat_29_aug_001
processed/cat/cat_2_frame_000.wav,32000,mono,16000,2.0,cat,cat_2.wav,0,0,32000,training_frame,,,
processed/cat/cat_2_frame_001.wav,32000,mono,16000,2.0,cat,cat_2.wav,1,32000,64000,training_frame,,,
processed/cat/cat_2_frame_002.wav,32000,mono,16000,2.0,cat,cat_2.wav,2,64000,96000,training_frame,,,
processed/cat/cat_2_frame_003.wav,32000,mono,16000,2.0,cat,cat_2.wav,3,96000,128000,training_frame,,,
processed/cat/cat_2_frame_004.wav,32000,mono,16000,2.0,cat,cat_2.wav,4,128000,160000,training_frame,,,
processed/cat/cat_2_frame_005.wav,32000,mono,16000,2.0,cat,cat_2.wav,5,160000,192000,training_frame,,,
processed/cat/cat_2_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_2.wav,0,0,32000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_2.wav,1,32000,64000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_2.wav,2,64000,96000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_2.wav,3,96000,128000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_2.wav,4,128000,160000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_2.wav,5,160000,192000,augmentation_frame,0,bgmix_876|shift_24224|gain_0.51db|noise_0.0067,cat_2_aug_000
processed/cat/cat_2_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_2.wav,0,0,32000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_2_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_2.wav,1,32000,64000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_2_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_2.wav,2,64000,96000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_2_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_2.wav,3,96000,128000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_2_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_2.wav,4,128000,160000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_2_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_2.wav,5,160000,192000,augmentation_frame,1,bgmix_777|shift_-24515|gain_-4.67db|noise_0.0110,cat_2_aug_001
processed/cat/cat_30_frame_000.wav,32000,mono,16000,2.0,cat,cat_30.wav,0,0,32000,training_frame,,,
processed/cat/cat_30_frame_001.wav,32000,mono,16000,2.0,cat,cat_30.wav,1,32000,64000,training_frame,,,
processed/cat/cat_30_frame_002.wav,32000,mono,16000,2.0,cat,cat_30.wav,2,64000,96000,training_frame,,,
processed/cat/cat_30_frame_003.wav,32000,mono,16000,2.0,cat,cat_30.wav,3,96000,128000,training_frame,,,
processed/cat/cat_30_frame_004.wav,32000,mono,16000,2.0,cat,cat_30.wav,4,128000,160000,training_frame,,,
processed/cat/cat_30_frame_005.wav,32000,mono,16000,2.0,cat,cat_30.wav,5,160000,192000,training_frame,,,
processed/cat/cat_30_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_30.wav,0,0,32000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_30.wav,1,32000,64000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_30.wav,2,64000,96000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_30.wav,3,96000,128000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_30.wav,4,128000,160000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_30.wav,5,160000,192000,augmentation_frame,0,bgmix_817|shift_-26100|gain_3.03db|noise_0.0178,cat_30_aug_000
processed/cat/cat_30_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_30.wav,0,0,32000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_30_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_30.wav,1,32000,64000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_30_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_30.wav,2,64000,96000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_30_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_30.wav,3,96000,128000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_30_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_30.wav,4,128000,160000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_30_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_30.wav,5,160000,192000,augmentation_frame,1,bgmix_881|shift_-32183|gain_-1.23db,cat_30_aug_001
processed/cat/cat_31_frame_000.wav,32000,mono,16000,2.0,cat,cat_31.wav,0,0,32000,training_frame,,,
processed/cat/cat_31_frame_001.wav,32000,mono,16000,2.0,cat,cat_31.wav,1,32000,64000,training_frame,,,
processed/cat/cat_31_frame_002.wav,32000,mono,16000,2.0,cat,cat_31.wav,2,64000,96000,training_frame,,,
processed/cat/cat_31_frame_003.wav,32000,mono,16000,2.0,cat,cat_31.wav,3,96000,128000,training_frame,,,
processed/cat/cat_31_frame_004.wav,32000,mono,16000,2.0,cat,cat_31.wav,4,128000,160000,training_frame,,,
processed/cat/cat_31_frame_005.wav,32000,mono,16000,2.0,cat,cat_31.wav,5,160000,192000,training_frame,,,
processed/cat/cat_31_frame_006.wav,32000,mono,16000,2.0,cat,cat_31.wav,6,192000,210752,training_frame,,,
processed/cat/cat_31_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_31.wav,0,0,32000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_31.wav,1,32000,64000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_31.wav,2,64000,96000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_003.wav,32000,mono,16000,2.0,cat,cat_31.wav,3,96000,128000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_004.wav,32000,mono,16000,2.0,cat,cat_31.wav,4,128000,160000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_005.wav,32000,mono,16000,2.0,cat,cat_31.wav,5,160000,192000,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_000_frame_006.wav,32000,mono,16000,2.0,cat,cat_31.wav,6,192000,210752,augmentation_frame,0,bgmix_885|shift_16167|gain_0.93db,cat_31_aug_000
processed/cat/cat_31_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_31.wav,0,0,32000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_31.wav,1,32000,64000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_002.wav,32000,mono,16000,2.0,cat,cat_31.wav,2,64000,96000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_003.wav,32000,mono,16000,2.0,cat,cat_31.wav,3,96000,128000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_004.wav,32000,mono,16000,2.0,cat,cat_31.wav,4,128000,160000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_005.wav,32000,mono,16000,2.0,cat,cat_31.wav,5,160000,192000,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_31_aug_001_frame_006.wav,32000,mono,16000,2.0,cat,cat_31.wav,6,192000,210752,augmentation_frame,1,bgmix_790|shift_-2703|gain_-3.69db,cat_31_aug_001
processed/cat/cat_32_frame_000.wav,32000,mono,16000,2.0,cat,cat_32.wav,0,0,32000,training_frame,,,
processed/cat/cat_32_frame_001.wav,32000,mono,16000,2.0,cat,cat_32.wav,1,32000,40543,training_frame,,,
processed/cat/cat_32_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_32.wav,0,0,32000,augmentation_frame,0,bgmix_776|shift_2265|gain_1.00db|noise_0.0060,cat_32_aug_000
processed/cat/cat_32_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_32.wav,1,32000,40543,augmentation_frame,0,bgmix_776|shift_2265|gain_1.00db|noise_0.0060,cat_32_aug_000
processed/cat/cat_32_aug_001_frame_000.wav,32000,mono,16000,2.0,cat,cat_32.wav,0,0,32000,augmentation_frame,1,bgmix_763|shift_6968|gain_1.67db,cat_32_aug_001
processed/cat/cat_32_aug_001_frame_001.wav,32000,mono,16000,2.0,cat,cat_32.wav,1,32000,40543,augmentation_frame,1,bgmix_763|shift_6968|gain_1.67db,cat_32_aug_001
processed/cat/cat_33_frame_000.wav,32000,mono,16000,2.0,cat,cat_33.wav,0,0,32000,training_frame,,,
processed/cat/cat_33_frame_001.wav,32000,mono,16000,2.0,cat,cat_33.wav,1,32000,64000,training_frame,,,
processed/cat/cat_33_frame_002.wav,32000,mono,16000,2.0,cat,cat_33.wav,2,64000,67089,training_frame,,,
processed/cat/cat_33_aug_000_frame_000.wav,32000,mono,16000,2.0,cat,cat_33.wav,0,0,32000,augmentation_frame,0,bgmix_882|shift_-8570|gain_2.24db|noise_0.0057,cat_33_aug_000
processed/cat/cat_33_aug_000_frame_001.wav,32000,mono,16000,2.0,cat,cat_33.wav,1,32000,64000,augmentation_frame,0,bgmix_882|shift_-8570|gain_2.24db|noise_0.0057,cat_33_aug_000
processed/cat/cat_33_aug_000_frame_002.wav,32000,mono,16000,2.0,cat,cat_33.wav,2,64000,67089,augmentation_frame,0,bgmix_882|shift_-8570|gain_2.24db|noise_0.0057,cat_33_aug_000
